contract,trading_day,event_count,closed_by_opposing_event_count,stop_loss_count,unresolved_count,closed_by_opposing_event_rate,stop_loss_rate,unresolved_rate,average_R,total_R,expectancy_R
NQM14-CME,2014-04-03,2554,1883,671,0,0.7372748629600626,0.26272513703993733,0.0,0.035912051956056214,91.71938069576757,0.035912051956056214
NQM14-CME,2014-04-06,2160,1585,575,0,0.7337962962962963,0.2662037037037037,0.0,0.02316159686902766,50.02904923709974,0.02316159686902766
NQM14-CME,2014-04-07,1652,1105,547,0,0.6688861985472155,0.3311138014527845,0.0,-0.13835775265299438,-228.56700738274674,-0.13835775265299438
NQM14-CME,2014-04-08,1239,842,397,0,0.6795803066989508,0.32041969330104925,0.0,-0.18093259528112862,-224.17548555331837,-0.18093259528112862
NQM14-CME,2014-04-09,2152,1581,571,0,0.7346654275092936,0.2653345724907063,0.0,-0.047278855790149794,-101.74409766040236,-0.047278855790149794
NQM14-CME,2014-04-10,2683,1962,721,0,0.731270965337309,0.268729034662691,0.0,-0.011888804439301601,-31.897662310646197,-0.011888804439301601
NQM14-CME,2014-04-13,1643,1116,527,0,0.6792452830188679,0.32075471698113206,0.0,-0.15148357542544155,-248.88751442400047,-0.15148357542544155
NQM14-CME,2014-04-14,2607,1892,715,0,0.7257383966244726,0.2742616033755274,0.0,0.02197713872602333,57.294400658742816,0.02197713872602333
NQM14-CME,2014-04-15,1817,1253,564,0,0.689598238855256,0.3104017611447441,0.0,-0.12127687304131907,-220.36007831607674,-0.12127687304131907
NQM14-CME,2014-04-16,1329,919,410,0,0.6914973664409331,0.308502633559067,0.0,-0.06898404345362714,-91.67979374987047,-0.06898404345362714
NQM14-CME,2014-04-20,863,607,256,0,0.7033603707995365,0.2966396292004635,0.0,-0.037640914512336705,-32.48410922414658,-0.037640914512336705
NQM14-CME,2014-04-21,795,538,257,0,0.6767295597484276,0.3232704402515723,0.0,-0.17399583819719336,-138.32669136676873,-0.17399583819719336
NQM14-CME,2014-04-22,1216,850,366,0,0.6990131578947368,0.30098684210526316,0.0,-0.1671073574784799,-203.20254669383155,-0.1671073574784799
NQM14-CME,2014-04-23,1719,1217,502,0,0.7079697498545666,0.2920302501454334,0.0,-0.057349076283359696,-98.58306213109532,-0.057349076283359696
NQM14-CME,2014-04-24,1432,996,436,0,0.6955307262569832,0.30446927374301674,0.0,-0.09129917752566281,-130.74042221674915,-0.09129917752566281
NQM14-CME,2014-04-27,2056,1426,630,0,0.693579766536965,0.30642023346303504,0.0,-0.0543511573919939,-111.74597959793945,-0.0543511573919939
NQM14-CME,2014-04-28,1436,1008,428,0,0.7019498607242339,0.298050139275766,0.0,-0.0607979103158074,-87.30579921349943,-0.0607979103158074
NQM14-CME,2014-04-29,1361,943,418,0,0.6928728875826599,0.3071271124173402,0.0,-0.10775193475276916,-146.65038319851882,-0.10775193475276916
NQM14-CME,2014-04-30,1028,694,334,0,0.6750972762645915,0.32490272373540857,0.0,-0.11516574152553709,-118.39038228825213,-0.11516574152553709
NQM14-CME,2014-05-01,1565,1071,494,0,0.6843450479233227,0.3156549520766773,0.0,-0.2031771655207223,-317.9722640399304,-0.2031771655207223
NQM14-CME,2014-05-04,975,693,282,0,0.7107692307692308,0.28923076923076924,0.0,-0.12718061980146106,-124.00110430642452,-0.12718061980146106
NQM14-CME,2014-05-05,1051,720,331,0,0.6850618458610847,0.3149381541389153,0.0,-0.1541530015847561,-162.01480466557865,-0.1541530015847561
NQM14-CME,2014-05-06,1749,1260,489,0,0.7204116638078902,0.27958833619210977,0.0,-0.05866474071642404,-102.60463151302564,-0.05866474071642404
NQM14-CME,2014-05-07,1576,1125,451,0,0.7138324873096447,0.28616751269035534,0.0,-0.016685852136252826,-26.296902966734454,-0.016685852136252826
NQM14-CME,2014-05-08,1461,1057,404,0,0.7234770704996578,0.27652292950034224,0.0,-0.07511598901718076,-109.7444599541011,-0.07511598901718076
NQM14-CME,2014-05-11,833,567,266,0,0.680672268907563,0.31932773109243695,0.0,-0.23156353159937715,-192.89242182228116,-0.23156353159937715
NQM14-CME,2014-05-12,913,622,291,0,0.6812705366922235,0.3187294633077766,0.0,-0.2015084990414506,-183.9772596248444,-0.2015084990414506
NQM14-CME,2014-05-13,987,691,296,0,0.7001013171225937,0.2998986828774063,0.0,-0.24528172724543656,-242.0930647912459,-0.24528172724543656
NQM14-CME,2014-05-14,1631,1134,497,0,0.6952789699570815,0.30472103004291845,0.0,-0.0815133724423984,-132.94831045355178,-0.0815133724423984
NQM14-CME,2014-05-15,1138,807,331,0,0.7091388400702988,0.29086115992970124,0.0,-0.05496411468942347,-62.54916251656391,-0.05496411468942347
NQM14-CME,2014-05-18,802,561,241,0,0.699501246882793,0.300498753117207,0.0,-0.19533628740701747,-156.659702500428,-0.19533628740701747
NQM14-CME,2014-05-19,1179,792,387,0,0.6717557251908397,0.3282442748091603,0.0,-0.14222338265354992,-167.68136814853534,-0.14222338265354992
NQM14-CME,2014-05-20,911,621,290,0,0.681668496158068,0.31833150384193193,0.0,-0.1985754306487511,-180.90221732101224,-0.1985754306487511
NQM14-CME,2014-05-21,796,556,240,0,0.6984924623115578,0.3015075376884422,0.0,-0.2738119433078361,-217.95430687303752,-0.2738119433078361
NQM14-CME,2014-05-22,514,310,204,0,0.603112840466926,0.3968871595330739,0.0,-0.4581099658848391,-235.4685224648073,-0.4581099658848391
NQM14-CME,2014-05-24,1,1,0,0,1.0,0.0,0.0,1.4444444444444444,1.4444444444444444,1.4444444444444444
NQM14-CME,2014-05-25,106,80,26,0,0.7547169811320755,0.24528301886792453,0.0,-0.07400495207098981,-7.84452491952492,-0.07400495207098981
NQM14-CME,2014-05-26,611,417,194,0,0.6824877250409165,0.31751227495908346,0.0,-0.16316622011931498,-99.69456049290145,-0.16316622011931498
NQM14-CME,2014-05-27,708,496,212,0,0.7005649717514124,0.2994350282485876,0.0,-0.12288935578622438,-87.00566389664687,-0.12288935578622438
NQM14-CME,2014-05-28,621,443,178,0,0.7133655394524959,0.286634460547504,0.0,-0.12461703612131364,-77.38717943133577,-0.12461703612131364
NQM14-CME,2014-05-29,717,515,202,0,0.7182705718270572,0.28172942817294283,0.0,-0.09067740193836414,-65.01569718980709,-0.09067740193836414
NQM14-CME,2014-06-01,759,577,182,0,0.7602108036890646,0.23978919631093545,0.0,-0.10893133238583208,-82.67888128084655,-0.10893133238583208
NQM14-CME,2014-06-02,639,433,206,0,0.6776212832550861,0.3223787167449139,0.0,-0.19355751278162944,-123.68325066746121,-0.19355751278162944
NQM14-CME,2014-06-03,606,433,173,0,0.7145214521452146,0.2854785478547855,0.0,-0.16090328655609198,-97.50739165299174,-0.16090328655609198
NQM14-CME,2014-06-04,966,653,313,0,0.6759834368530021,0.32401656314699795,0.0,-0.17108242623708078,-165.26562374502004,-0.17108242623708078
NQM14-CME,2014-06-05,640,449,191,0,0.7015625,0.2984375,0.0,-0.1771393373111881,-113.3691758791604,-0.1771393373111881
NQM14-CME,2014-06-08,625,450,175,0,0.72,0.28,0.0,-0.22994101626615557,-143.71313516634723,-0.22994101626615557
NQM14-CME,2014-06-09,638,435,203,0,0.6818181818181818,0.3181818181818182,0.0,-0.1842743962350269,-117.56706479794715,-0.1842743962350269
NQM14-CME,2014-06-10,639,442,197,0,0.6917057902973396,0.3082942097026604,0.0,-0.07838383575131201,-50.08727104508838,-0.07838383575131201
NQM14-CME,2014-06-11,761,564,197,0,0.7411300919842313,0.2588699080157687,0.0,0.011566254019773702,8.801919309047786,0.011566254019773702
NQM14-CME,2014-06-12,554,403,151,0,0.7274368231046932,0.27256317689530685,0.0,0.14478962962927347,80.2134548146175,0.14478962962927347
NQU14-CME,2014-06-15,651,446,205,0,0.685099846390169,0.31490015360983103,0.0,-0.0678040021893866,-44.14040542529068,-0.0678040021893866
NQU14-CME,2014-06-16,583,408,175,0,0.6998284734133791,0.30017152658662094,0.0,-0.032772592314714556,-19.106421319478585,-0.032772592314714556
NQU14-CME,2014-06-17,762,519,243,0,0.6811023622047244,0.3188976377952756,0.0,-0.20738829954033752,-158.0298842497372,-0.20738829954033752
NQU14-CME,2014-06-18,609,379,230,0,0.6223316912972086,0.37766830870279144,0.0,-0.2878233698430743,-175.28443223443224,-0.2878233698430743
NQU14-CME,2014-06-19,452,291,161,0,0.6438053097345132,0.3561946902654867,0.0,-0.36013630188059625,-162.7816084500295,-0.36013630188059625
NQU14-CME,2014-06-22,490,350,140,0,0.7142857142857143,0.2857142857142857,0.0,0.2631293877490556,128.93339999703724,0.2631293877490556
NQU14-CME,2014-06-23,767,523,244,0,0.681877444589309,0.318122555410691,0.0,-0.16317779268213214,-125.15736698719535,-0.16317779268213214
NQU14-CME,2014-06-24,863,621,242,0,0.7195828505214369,0.28041714947856317,0.0,-0.1295940030024278,-111.83962459109519,-0.1295940030024278
NQU14-CME,2014-06-25,762,538,224,0,0.7060367454068242,0.29396325459317585,0.0,-0.10656687242252157,-81.20395678596144,-0.10656687242252157
NQU14-CME,2014-06-26,653,459,194,0,0.7029096477794793,0.29709035222052066,0.0,-0.20598036664826574,-134.50517942131754,-0.20598036664826574
NQU14-CME,2014-06-29,501,349,152,0,0.6966067864271457,0.3033932135728543,0.0,-0.2070625895578158,-103.73835736846573,-0.2070625895578158
NQU14-CME,2014-06-30,543,368,175,0,0.6777163904235728,0.32228360957642727,0.0,-0.3208610140686839,-174.22753063929537,-0.3208610140686839
NQU14-CME,2014-07-01,473,310,163,0,0.6553911205073996,0.34460887949260044,0.0,-0.2741867050441855,-129.69031148589974,-0.2741867050441855
NQU14-CME,2014-07-02,452,316,136,0,0.6991150442477876,0.3008849557522124,0.0,-0.2196146185491784,-99.26580758422864,-0.2196146185491784
NQU14-CME,2014-07-03,49,31,18,0,0.6326530612244898,0.3673469387755102,0.0,-0.4450415231027477,-21.807034632034636,-0.4450415231027477
NQU14-CME,2014-07-06,499,339,160,0,0.6793587174348698,0.32064128256513025,0.0,-0.1833580644951064,-91.49567418305809,-0.1833580644951064
NQU14-CME,2014-07-07,1004,736,268,0,0.7330677290836654,0.26693227091633465,0.0,-0.07330586108378088,-73.59908452811601,-0.07330586108378088
NQU14-CME,2014-07-08,850,629,221,0,0.74,0.26,0.0,-0.0196468471663138,-16.699820091366732,-0.0196468471663138
NQU14-CME,2014-07-09,1157,821,336,0,0.7095937770095073,0.2904062229904927,0.0,-0.07927812343222362,-91.72478881108273,-0.07927812343222362
NQU14-CME,2014-07-10,712,496,216,0,0.6966292134831461,0.30337078651685395,0.0,-0.1772016238598621,-126.16755618822181,-0.1772016238598621
NQU14-CME,2014-07-13,485,322,163,0,0.6639175257731958,0.33608247422680415,0.0,-0.25772645019062307,-124.99732834245218,-0.25772645019062307
NQU14-CME,2014-07-14,1090,747,343,0,0.6853211009174311,0.3146788990825688,0.0,-0.10155543974847508,-110.69542932583785,-0.10155543974847508
NQU14-CME,2014-07-15,728,513,215,0,0.7046703296703297,0.29532967032967034,0.0,-0.122116907902413,-88.90110895295666,-0.122116907902413
NQU14-CME,2014-07-16,1432,1002,430,0,0.6997206703910615,0.30027932960893855,0.0,-0.02137409946957939,-30.607710440437685,-0.02137409946957939
NQU14-CME,2014-07-17,982,675,307,0,0.6873727087576375,0.31262729124236255,0.0,-0.11769534969721533,-115.57683340266546,-0.11769534969721533
NQU14-CME,2014-07-20,733,522,211,0,0.7121418826739427,0.2878581173260573,0.0,-0.1846375531751594,-135.33932647739184,-0.1846375531751594
NQU14-CME,2014-07-21,734,501,233,0,0.6825613079019074,0.31743869209809267,0.0,-0.0761375272690221,-55.88494501546223,-0.0761375272690221
NQU14-CME,2014-07-22,726,514,212,0,0.7079889807162535,0.29201101928374656,0.0,-0.1639491321947249,-119.02706997337027,-0.1639491321947249
NQU14-CME,2014-07-23,794,545,249,0,0.6863979848866498,0.3136020151133501,0.0,-0.17235943790604402,-136.85339369739896,-0.17235943790604402
NQU14-CME,2014-07-24,718,508,210,0,0.7075208913649025,0.2924791086350975,0.0,-0.1684442457396764,-120.94296844108766,-0.1684442457396764
NQU14-CME,2014-07-27,804,582,222,0,0.7238805970149254,0.27611940298507465,0.0,-0.09744732967618196,-78.3476530596503,-0.09744732967618196
NQU14-CME,2014-07-28,813,564,249,0,0.6937269372693727,0.3062730627306273,0.0,-0.027438772497360892,-22.307722040354406,-0.027438772497360892
NQU14-CME,2014-07-29,1120,818,302,0,0.7303571428571428,0.26964285714285713,0.0,-0.0632071673506726,-70.79202743275331,-0.0632071673506726
NQU14-CME,2014-07-30,1589,1130,459,0,0.7111390811831341,0.28886091881686593,0.0,-0.07435215559924817,-118.14557524720534,-0.07435215559924817
NQU14-CME,2014-07-31,1972,1382,590,0,0.7008113590263692,0.29918864097363085,0.0,-0.043016522546207824,-84.82858246112183,-0.043016522546207824
NQU14-CME,2014-08-03,1022,714,308,0,0.6986301369863014,0.3013698630136986,0.0,-0.1587268138639253,-162.21880376893165,-0.1587268138639253
NQU14-CME,2014-08-04,1550,1096,454,0,0.7070967741935484,0.2929032258064516,0.0,-0.08199699115818486,-127.09533629518654,-0.08199699115818486
NQU14-CME,2014-08-05,1193,826,367,0,0.6923721709974854,0.3076278290025147,0.0,-0.14223251511528226,-169.68339053253175,-0.14223251511528226
NQU14-CME,2014-08-06,1367,944,423,0,0.6905632772494513,0.3094367227505486,0.0,-0.1308749671270255,-178.90608006264387,-0.1308749671270255
NQU14-CME,2014-08-07,1376,997,379,0,0.7245639534883721,0.2754360465116279,0.0,-0.048334679435174735,-66.50851890280043,-0.048334679435174735
NQU14-CME,2014-08-10,649,409,240,0,0.6302003081664098,0.3697996918335901,0.0,-0.32427554255366275,-210.4548271173271,-0.32427554255366275
NQU14-CME,2014-08-11,858,587,271,0,0.6841491841491841,0.31585081585081587,0.0,-0.16802239879955816,-144.1632181700209,-0.16802239879955816
NQU14-CME,2014-08-12,702,469,233,0,0.6680911680911681,0.3319088319088319,0.0,-0.20128984193840907,-141.30546904076317,-0.20128984193840907
NQU14-CME,2014-08-13,565,374,191,0,0.6619469026548672,0.3380530973451327,0.0,-0.24428829932864288,-138.02288912068323,-0.24428829932864288
NQU14-CME,2014-08-14,1291,873,418,0,0.6762199845081333,0.32378001549186675,0.0,-0.21702778056090838,-280.1828647041327,-0.21702778056090838
NQU14-CME,2014-08-17,535,380,155,0,0.7102803738317757,0.2897196261682243,0.0,-0.18662038618243795,-99.8419066076043,-0.18662038618243795
NQU14-CME,2014-08-18,487,328,159,0,0.6735112936344969,0.3264887063655031,0.0,-0.3740794683299817,-182.17670107670108,-0.3740794683299817
NQU14-CME,2014-08-19,556,413,143,0,0.7428057553956835,0.25719424460431656,0.0,-0.15251219951576675,-84.79678293076631,-0.15251219951576675
NQU14-CME,2014-08-20,497,324,173,0,0.6519114688128773,0.34808853118712274,0.0,-0.30693172413603365,-152.54506689560873,-0.30693172413603365
NQU14-CME,2014-08-21,693,484,209,0,0.6984126984126984,0.30158730158730157,0.0,-0.06767659518887013,-46.899880465887,-0.06767659518887013
NQU14-CME,2014-08-24,514,360,154,0,0.7003891050583657,0.29961089494163423,0.0,-0.15990077941491004,-82.18900061926377,-0.15990077941491004
NQU14-CME,2014-08-25,458,284,174,0,0.6200873362445415,0.3799126637554585,0.0,-0.362887467896598,-166.20246029664187,-0.362887467896598
NQU14-CME,2014-08-26,410,260,150,0,0.6341463414634146,0.36585365853658536,0.0,-0.37146581061215206,-152.30098235098234,-0.37146581061215206
NQU14-CME,2014-08-27,553,387,166,0,0.6998191681735986,0.30018083182640143,0.0,-0.25498589714938474,-141.00720112360978,-0.25498589714938474
NQU14-CME,2014-08-28,523,363,160,0,0.6940726577437859,0.30592734225621415,0.0,-0.23131456251043472,-120.97751619295737,-0.23131456251043472
NQU14-CME,2014-08-30,259,99,160,0,0.38223938223938225,0.6177606177606177,0.0,-0.5687177409498732,-147.29789490601715,-0.5687177409498732
NQU14-CME,2014-08-31,96,59,37,0,0.6145833333333334,0.3854166666666667,0.0,-0.24152216166482468,-23.18612751982317,-0.24152216166482468
NQU14-CME,2014-09-01,555,386,169,0,0.6954954954954955,0.3045045045045045,0.0,-0.1938751385810209,-107.6007019124666,-0.1938751385810209
NQU14-CME,2014-09-02,882,636,246,0,0.7210884353741497,0.2789115646258503,0.0,-0.12227158405363521,-107.84353713530625,-0.12227158405363521
NQU14-CME,2014-09-03,866,621,245,0,0.7170900692840647,0.28290993071593534,0.0,-0.138694018246029,-120.10901980106112,-0.138694018246029
NQU14-CME,2014-09-04,1084,767,317,0,0.7075645756457565,0.2924354243542435,0.0,-0.06718800163940039,-72.83179377711002,-0.06718800163940039
NQU14-CME,2014-09-07,645,446,199,0,0.6914728682170542,0.3085271317829457,0.0,-0.18954711309362474,-122.25788794538795,-0.18954711309362474
NQU14-CME,2014-09-08,1328,928,400,0,0.6987951807228916,0.30120481927710846,0.0,-0.13053377691001666,-173.34885573650212,-0.13053377691001666
NQU14-CME,2014-09-09,950,660,290,0,0.6947368421052632,0.30526315789473685,0.0,-0.04237715564727123,-40.25829786490767,-0.04237715564727123
NQU14-CME,2014-09-10,918,705,213,0,0.7679738562091504,0.23202614379084968,0.0,0.00847040289435267,7.775829857015751,0.00847040289435267
NQU14-CME,2014-09-11,685,456,224,5,0.6656934306569343,0.327007299270073,0.0072992700729927005,-0.14038022339252662,-95.4585519069181,-0.14038022339252662
NQZ14-CME,2014-09-14,945,654,291,0,0.692063492063492,0.30793650793650795,0.0,-0.08050194118552405,-76.07433442032023,-0.08050194118552405
NQZ14-CME,2014-09-15,876,602,274,0,0.6872146118721462,0.3127853881278539,0.0,-0.14021200541189838,-122.82571674082297,-0.14021200541189838
NQZ14-CME,2014-09-16,1033,707,326,0,0.6844143272023233,0.3155856727976767,0.0,-0.10265848987543012,-106.04622004131932,-0.10265848987543012
NQZ14-CME,2014-09-17,605,384,221,0,0.6347107438016529,0.3652892561983471,0.0,-0.31195996221433114,-188.73577713967035,-0.31195996221433114
NQZ14-CME,2014-09-18,918,673,245,0,0.7331154684095861,0.2668845315904139,0.0,-0.09472204028408719,-86.95483298079205,-0.09472204028408719
NQZ14-CME,2014-09-21,1002,714,288,0,0.7125748502994012,0.2874251497005988,0.0,-0.04088213168216222,-40.963895945526545,-0.04088213168216222
NQZ14-CME,2014-09-22,986,696,290,0,0.7058823529411765,0.29411764705882354,0.0,-0.0857692047060803,-84.56843584019516,-0.0857692047060803
NQZ14-CME,2014-09-23,930,644,286,0,0.6924731182795699,0.30752688172043013,0.0,-0.1439606197116868,-133.88337633186873,-0.1439606197116868
NQZ14-CME,2014-09-24,1592,1155,437,0,0.7255025125628141,0.27449748743718594,0.0,-0.03126501766477475,-49.7739081223214,-0.03126501766477475
NQZ14-CME,2014-09-25,1174,852,322,0,0.7257240204429302,0.27427597955706984,0.0,0.08715588124583112,102.32100458260574,0.08715588124583112
NQZ14-CME,2014-09-28,1310,941,369,0,0.7183206106870229,0.2816793893129771,0.0,0.045990014066403025,60.24691842698796,0.045990014066403025
NQZ14-CME,2014-09-29,1299,965,334,0,0.7428791377983064,0.2571208622016936,0.0,-0.029701394180809325,-38.58211104087131,-0.029701394180809325
NQZ14-CME,2014-09-30,1623,1141,482,0,0.7030191004313001,0.29698089956869994,0.0,-0.051458485580350904,-83.51712209690952,-0.051458485580350904
NQZ14-CME,2014-10-01,1781,1263,518,0,0.7091521617069062,0.29084783829309374,0.0,-0.08596113784966719,-153.09678651025726,-0.08596113784966719
NQZ14-CME,2014-10-02,1199,865,334,0,0.7214345287739783,0.2785654712260217,0.0,0.00033280748285770804,0.39903617194639196,0.00033280748285770804
NQZ14-CME,2014-10-05,1347,935,412,0,0.694135115070527,0.3058648849294729,0.0,-0.09699326738852888,-130.6499311723484,-0.09699326738852888
NQZ14-CME,2014-10-06,1563,1104,459,0,0.7063339731285988,0.29366602687140114,0.0,-0.04424174535083307,-69.14984798335209,-0.04424174535083307
NQZ14-CME,2014-10-07,1784,1269,515,0,0.7113228699551569,0.288677130044843,0.0,-0.012001608209442073,-21.41086904564466,-0.012001608209442073
NQZ14-CME,2014-10-08,2540,1849,691,0,0.7279527559055118,0.2720472440944882,0.0,0.045130836979021656,114.63232592671501,0.045130836979021656
NQZ14-CME,2014-10-09,2825,2076,749,0,0.7348672566371681,0.2651327433628319,0.0,0.046433347249710835,131.1742059804331,0.046433347249710835
NQZ14-CME,2014-10-12,3107,2243,864,0,0.7219182491149019,0.2780817508850982,0.0,-0.05934543434996803,-184.38626452535067,-0.05934543434996803
NQZ14-CME,2014-10-13,3177,2351,826,0,0.7400062952470885,0.25999370475291156,0.0,0.026599348009562422,84.50612862637982,0.026599348009562422
NQZ14-CME,2014-10-14,5489,3929,1560,0,0.7157952268172709,0.2842047731827291,0.0,-0.0024300247380503724,-13.338405787158493,-0.0024300247380503724
NQZ14-CME,2014-10-15,5427,3939,1488,0,0.7258153676064124,0.2741846323935876,0.0,0.03995071506801027,216.81253067409173,0.03995071506801027
NQZ14-CME,2014-10-16,2602,1907,695,0,0.7328977709454266,0.2671022290545734,0.0,-0.06484472359255954,-168.7259707878399,-0.06484472359255954
NQZ14-CME,2014-10-19,2143,1574,569,0,0.7344843677088194,0.2655156322911806,0.0,-0.08304931765716331,-177.97468773930098,-0.08304931765716331
NQZ14-CME,2014-10-20,1879,1282,597,0,0.6822778073443321,0.3177221926556679,0.0,-0.18290441510617828,-343.67739598450896,-0.18290441510617828
NQZ14-CME,2014-10-21,1769,1245,524,0,0.7037874505370265,0.29621254946297343,0.0,-0.11608433360116507,-205.35318614046102,-0.11608433360116507
NQZ14-CME,2014-10-22,1750,1274,476,0,0.728,0.272,0.0,-0.10526455398722329,-184.21296947764074,-0.10526455398722329
NQZ14-CME,2014-10-23,1723,1245,478,0,0.722576900754498,0.277423099245502,0.0,-0.12574041356715376,-216.65073257620594,-0.12574041356715376
NQZ14-CME,2014-10-26,1345,965,380,0,0.7174721189591078,0.2825278810408922,0.0,-0.10855255109374254,-146.0031812210837,-0.10855255109374254
NQZ14-CME,2014-10-27,1078,719,359,0,0.6669758812615956,0.33302411873840443,0.0,-0.2893052634970215,-311.8710740497892,-0.2893052634970215
NQZ14-CME,2014-10-28,1661,1230,431,0,0.74051776038531,0.25948223961468997,0.0,-0.05329835134693189,-88.52856158725386,-0.05329835134693189
NQZ14-CME,2014-10-29,1683,1196,487,0,0.7106357694592988,0.28936423054070115,0.0,-0.1266852267641471,-213.21123664405957,-0.1266852267641471
NQZ14-CME,2014-10-30,1520,1091,429,0,0.7177631578947369,0.2822368421052632,0.0,-0.10803991627598389,-164.2206727394955,-0.10803991627598389
NQZ14-CME,2014-11-02,954,675,279,0,0.7075471698113207,0.29245283018867924,0.0,-0.21175319415230798,-202.01254722130182,-0.21175319415230798
NQZ14-CME,2014-11-03,1118,798,320,0,0.7137745974955277,0.28622540250447226,0.0,-0.07835496910359573,-87.60085545782002,-0.07835496910359573
NQZ14-CME,2014-11-04,1295,894,401,0,0.6903474903474903,0.3096525096525097,0.0,-0.23129021639096056,-299.5208302262939,-0.23129021639096056
NQZ14-CME,2014-11-05,1146,832,314,0,0.7260034904013961,0.27399650959860383,0.0,0.01300778131891203,14.906917391473186,0.01300778131891203
NQZ14-CME,2014-11-06,1065,751,314,0,0.7051643192488263,0.2948356807511737,0.0,-0.1135244625056582,-120.90355256852598,-0.1135244625056582
NQZ14-CME,2014-11-09,701,508,193,0,0.724679029957204,0.275320970042796,0.0,-0.15468531607063002,-108.43440656551164,-0.15468531607063002
NQZ14-CME,2014-11-10,561,395,166,0,0.7040998217468806,0.29590017825311943,0.0,-0.11155787860209146,-62.58396989577331,-0.11155787860209146
NQZ14-CME,2014-11-11,714,506,208,0,0.7086834733893558,0.2913165266106443,0.0,-0.1387065561982507,-99.03648112555099,-0.1387065561982507
NQZ14-CME,2014-11-12,1111,784,327,0,0.7056705670567057,0.29432943294329433,0.0,-0.011011510376219776,-12.233788027980172,-0.011011510376219776
NQZ14-CME,2014-11-13,950,697,253,0,0.7336842105263158,0.26631578947368423,0.0,-0.02975448551634576,-28.26676124052847,-0.02975448551634576
NQZ14-CME,2014-11-16,1054,746,308,0,0.7077798861480076,0.2922201138519924,0.0,0.02610810922675735,27.517947125002248,0.02610810922675735
NQZ14-CME,2014-11-17,718,512,206,0,0.713091922005571,0.28690807799442897,0.0,-0.09080588652618249,-65.19862652579903,-0.09080588652618249
NQZ14-CME,2014-11-18,1000,736,264,0,0.736,0.264,0.0,-0.10817166345083376,-108.17166345083376,-0.10817166345083376
NQZ14-CME,2014-11-19,808,557,251,0,0.6893564356435643,0.31064356435643564,0.0,-0.1648941922311171,-133.23450732274262,-0.1648941922311171
NQZ14-CME,2014-11-20,1121,792,329,0,0.7065120428189117,0.29348795718108833,0.0,-0.05245371158781815,-58.80061068994414,-0.05245371158781815
NQZ14-CME,2014-11-23,584,407,177,0,0.696917808219178,0.3030821917808219,0.0,-0.20760190430845465,-121.23951211613752,-0.20760190430845465
NQZ14-CME,2014-11-24,705,499,206,0,0.7078014184397163,0.29219858156028367,0.0,-0.2268737872695265,-159.9460200250162,-0.2268737872695265
NQZ14-CME,2014-11-25,541,378,163,0,0.6987060998151571,0.30129390018484287,0.0,-0.22079993963937689,-119.4527673449029,-0.22079993963937689
NQZ14-CME,2014-11-26,140,93,47,0,0.6642857142857143,0.3357142857142857,0.0,-0.0137045218137655,-1.91863305392717,-0.0137045218137655
NQZ14-CME,2014-11-27,568,429,139,0,0.7552816901408451,0.24471830985915494,0.0,-0.09892064289961545,-56.18692516698158,-0.09892064289961545
NQZ14-CME,2014-11-30,1488,1053,435,0,0.7076612903225806,0.2923387096774194,0.0,-0.040451392392604375,-60.191671880195315,-0.040451392392604375
NQZ14-CME,2014-12-01,890,634,256,0,0.7123595505617978,0.2876404494382023,0.0,-0.08152857239506221,-72.56042943160537,-0.08152857239506221
NQZ14-CME,2014-12-02,828,562,266,0,0.678743961352657,0.321256038647343,0.0,-0.15062337804861392,-124.71615702425233,-0.15062337804861392
NQZ14-CME,2014-12-03,1012,719,293,0,0.7104743083003953,0.28952569169960474,0.0,-0.1260809590430647,-127.59393055158148,-0.1260809590430647
NQZ14-CME,2014-12-04,771,530,241,0,0.6874189364461738,0.3125810635538262,0.0,-0.09379734098186572,-72.31774989701847,-0.09379734098186572
NQZ14-CME,2014-12-07,1072,782,290,0,0.7294776119402985,0.27052238805970147,0.0,-0.032063374139689016,-34.37193707774662,-0.032063374139689016
NQZ14-CME,2014-12-08,1480,1032,448,0,0.6972972972972973,0.3027027027027027,0.0,0.05228079401272875,77.37557513883854,0.05228079401272875
NQZ14-CME,2014-12-09,1731,1251,480,0,0.7227036395147314,0.2772963604852686,0.0,0.009169727532701144,15.87279835910568,0.009169727532701144
NQZ14-CME,2014-12-10,1557,1065,492,0,0.6840077071290944,0.3159922928709056,0.0,-0.15036528862539653,-234.11875438974238,-0.15036528862539653
NQZ14-CME,2014-12-11,1711,1243,466,2,0.7264757451782583,0.27235534774985387,0.0011689070718877848,0.0015052754624073803,2.572515765254213,0.0015052754624073803
NQH15-CME,2014-12-14,2577,1896,681,0,0.7357392316647264,0.26426076833527357,0.0,0.060057868793911916,154.769127881911,0.060057868793911916
NQH15-CME,2014-12-15,3181,2304,877,0,0.7243005344231374,0.27569946557686265,0.0,0.022284116202747267,70.88577364093905,0.022284116202747267
NQH15-CME,2014-12-16,2930,2116,814,0,0.7221843003412969,0.27781569965870306,0.0,0.0061558570005970994,18.0366610117495,0.0061558570005970994
NQH15-CME,2014-12-17,1732,1214,518,0,0.7009237875288684,0.29907621247113164,0.0,-0.04306456816962947,-74.58783206979824,-0.04306456816962947
NQH15-CME,2014-12-18,1527,1067,460,0,0.6987557301899149,0.3012442698100851,0.0,-0.06712800280959448,-102.50446029025076,-0.06712800280959448
